sample_id	env	psn	title	public	bodysite	latitude	taxon_id	body_site	elevation	env_biome	longitude	host_taxid	description	env_feature	env_package	sample_type	body_habitat	body_product	env_material	geo_loc_name	dna_extracted	sequencecenter	host_subject_id	scientific_name	host_common_name	animations_gradient	host_scientific_name	animations_trajectory	physical_specimen_location	physical_specimen_remaining	qiita_study_id
1928.SRS043338.SRX022227.SRR058090	Vaginal	700109171	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Posterior_fornix	38.98	1632839	UBERON:posterior fornix of vagina	97	urban biome	-77.11	9606	HMP_SRS043338.SRX022227.SRR058090	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	JCVI	700109171	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043339.SRX022234.SRR058112	Skin	700110470	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS043339.SRX022234.SRR058112	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	JCVI	700110470	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043351.SRX020518.SRR047223	Oral	700106368	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS043351.SRX020518.SRR047223	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700106368	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043353.SRX020665.SRR046306	Oral	700105701	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS043353.SRX020665.SRR046306	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700105701	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043360.SRX020527.SRR047171	Skin	700106719	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS043360.SRX020527.SRR047171	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700106719	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043369.SRX020580.SRR047138	Skin	700105590	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS043369.SRX020580.SRR047138	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700105590	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043378.SRX020524.SRR047723	Skin	700103263	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043378.SRX020524.SRR047723	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700103263	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043392.SRX020514.SRR049464	Oral	700105948	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Attached_Keratinized_gingiva	38.98	447426	UBERON:gingiva	97	urban biome	-77.11	9606	HMP_SRS043392.SRX020514.SRR049464	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700105948	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043395.SRX020551.SRR045499	Vaginal	700038736	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Mid_vagina	38.98	1632839	UBERON:central vagina	97	urban biome	-77.11	9606	HMP_SRS043395.SRX020551.SRR045499	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700038736	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043395.SRX020560.SRR049305	Vaginal	700038736	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Mid_vagina	38.98	1632839	UBERON:central vagina	97	urban biome	-77.11	9606	HMP_SRS043395.SRX020560.SRR049305	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	WUGSC	700038736	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043400.SRX022238.SRR058108	Skin	700109159	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043400.SRX022238.SRR058108	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	JCVI	700109159	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043408.SRX020547.SRR045771	Oral	700024999	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS043408.SRX020547.SRR045771	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700024999	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043408.SRX020557.SRR047623	Oral	700024999	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS043408.SRX020557.SRR047623	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700024999	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043411.SRX020580.SRR047142	Stool	700103710	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS043411.SRX020580.SRR047142	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	WUGSC	700103710	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043422.SRX019688.SRR041456	Oral	700107075	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS043422.SRX019688.SRR041456	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	BI	700107075	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043428.SRX020684.SRR048465	Oral	700107524	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS043428.SRX020684.SRR048465	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	BCM	700107524	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043437.SRX022222.SRR058085	Oral	700110197	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS043437.SRX022222.SRR058085	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700110197	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043455.SRX020527.SRR047181	Skin	700105960	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043455.SRX020527.SRR047181	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700105960	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043472.SRX021470.SRR052699	Skin	700101825	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS043472.SRX021470.SRR052699	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	JCVI	700101825	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043499.SRX020685.SRR048510	Oral	700107581	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS043499.SRX020685.SRR048510	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	BCM	700107581	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043503.SRX022234.SRR058112	Skin	700109009	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS043503.SRX022234.SRR058112	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	JCVI	700109009	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043508.SRX020688.SRR048730	Skin	700107977	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043508.SRX020688.SRR048730	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700107977	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043508.SRX020690.SRR048893	Skin	700107977	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043508.SRX020690.SRR048893	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700107977	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043531.SRX020514.SRR046770	Oral	700105013	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Saliva	38.98	447426	UBERON:saliva	97	urban biome	-77.11	9606	HMP_SRS043531.SRX020514.SRR046770	host-associated habitat	human-oral	saliva	UBERON:saliva	UBERON:saliva	sebum	USA	TRUE	WUGSC	700105013	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043542.SRX022222.SRR058085	Oral	700110191	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS043542.SRX022222.SRR058085	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700110191	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043550.SRX020665.SRR046323	Oral	700105248	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Buccal_mucosa	38.98	447426	UBERON:buccal mucosa	97	urban biome	-77.11	9606	HMP_SRS043550.SRX020665.SRR046323	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700105248	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043552.SRX022227.SRR058090	Oral	700109274	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS043552.SRX022227.SRR058090	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700109274	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043565.SRX020518.SRR049605	Oral	700103257	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS043565.SRX020518.SRR049605	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700103257	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043568.SRX020688.SRR048716	Skin	700102901	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS043568.SRX020688.SRR048716	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700102901	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043573.SRX020549.SRR046493	Skin	700105278	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043573.SRX020549.SRR046493	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700105278	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043574.SRX020563.SRR046391	Oral	700103591	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS043574.SRX020563.SRR046391	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700103591	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043580.SRX020684.SRR048445	Vaginal	700109983	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Mid_vagina	38.98	1632839	UBERON:central vagina	97	urban biome	-77.11	9606	HMP_SRS043580.SRX020684.SRR048445	host-associated habitat	human-vaginal	mucus	UBERON:vagina	UBERON:mucus	mucus	USA	TRUE	BCM	700109983	human vaginal metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043591.SRX020518.SRR049614	Oral	700106366	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS043591.SRX020518.SRR049614	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700106366	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043594.SRX020684.SRR048450	Oral	700102881	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS043594.SRX020684.SRR048450	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	BCM	700102881	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043596.SRX019682.SRR040858	Skin	700102468	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS043596.SRX019682.SRR040858	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BI	700102468	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043596.SRX019693.SRR041772	Skin	700102468	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS043596.SRX019693.SRR041772	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BI	700102468	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043596.SRX020202.SRR042815	Skin	700102468	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS043596.SRX020202.SRR042815	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BI	700102468	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043596.SRX020205.SRR042922	Skin	700102468	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS043596.SRX020205.SRR042922	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BI	700102468	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043603.SRX022236.SRR058113	Oral	700110331	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Throat	38.98	447426	UBERON:throat	97	urban biome	-77.11	9606	HMP_SRS043603.SRX022236.SRR058113	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700110331	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043620.SRX021470.SRR052699	Oral	700102692	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Hard_palate	38.98	447426	UBERON:hard palate	97	urban biome	-77.11	9606	HMP_SRS043620.SRX021470.SRR052699	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700102692	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043640.SRX020681.SRR048285	Skin	700102637	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043640.SRX020681.SRR048285	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700102637	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043640.SRX020683.SRR048413	Skin	700102637	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043640.SRX020683.SRR048413	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700102637	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043642.SRX020514.SRR046796	Oral	700105071	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Tongue_dorsum	38.98	447426	UBERON:tongue	97	urban biome	-77.11	9606	HMP_SRS043642.SRX020514.SRR046796	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	WUGSC	700105071	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043664.SRX020580.SRR047130	Skin	700103585	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Anterior_nares	38.98	539655	UBERON:skin of nose	97	urban biome	-77.11	9606	HMP_SRS043664.SRX020580.SRR047130	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	WUGSC	700103585	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043675.SRX020682.SRR048318	Skin	700102639	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	L_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS043675.SRX020682.SRR048318	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700102639	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043683.SRX022227.SRR058090	Oral	700109272	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Palatine_Tonsils	38.98	447426	UBERON:palatine tonsil	97	urban biome	-77.11	9606	HMP_SRS043683.SRX022227.SRR058090	host-associated habitat	human-oral	saliva	UBERON:oral cavity	UBERON:saliva	sebum	USA	TRUE	JCVI	700109272	human oral metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043688.SRX022242.SRR058098	Skin	700102571	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Retroauricular_crease	38.98	539655	UBERON:skin of external ear	97	urban biome	-77.11	9606	HMP_SRS043688.SRX022242.SRR058098	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	JCVI	700102571	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043701.SRX019688.SRR041426	Stool	700107059	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	Stool	38.98	408170	UBERON:feces	97	urban biome	-77.11	9606	HMP_SRS043701.SRX019688.SRR041426	host-associated habitat	human-gut	stool	UBERON:feces	UBERON:feces	feces	USA	TRUE	BI	700107059	human gut metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
1928.SRS043704.SRX020685.SRR048518	Skin	700107599	Structure, function and diversity of the healthy human microbiome (V35)	TRUE	R_Antecubital_fossa	38.98	539655	UBERON:skin of elbow	97	urban biome	-77.11	9606	HMP_SRS043704.SRX020685.SRR048518	host-associated habitat	human-skin	sebum	UBERON:skin	UBERON:sebum	sebum	USA	TRUE	BCM	700107599	human skin metagenome	human	0	Homo sapiens	NA	HMP-DACC	FALSE	1928
